Date,Open,High,Low,Close,Adj Close,Volume
2015-12-11,1191.500000,1195.969971,1181.619995,1193.000000,1087.677124,1652378
2015-12-14,1167.599976,1193.500000,1165.300049,1189.219971,1084.230713,2718532
2015-12-15,1189.219971,1192.500000,1181.530029,1187.930054,1083.054688,1135868
2015-12-16,1192.000000,1207.250000,1192.000000,1204.199951,1097.888306,1435934
2015-12-17,1207.500000,1222.500000,1196.680054,1219.880005,1112.184082,1618844
2015-12-18,1210.000000,1217.099976,1200.319946,1208.400024,1101.717773,3024970
2015-12-21,1209.969971,1225.000000,1203.430054,1223.199951,1115.210815,1610104
2015-12-22,1220.000000,1220.000000,1200.000000,1202.530029,1096.365601,1560858
2015-12-23,1207.500000,1217.500000,1205.280029,1212.900024,1105.819824,849834
2015-12-24,1210.500000,1219.099976,1202.000000,1217.119995,1109.667725,843160
2015-12-28,1214.000000,1233.199951,1210.099976,1231.349976,1122.641235,3704198
2015-12-29,1229.180054,1232.650024,1222.880005,1227.900024,1119.495850,1708524
2015-12-30,1226.530029,1229.500000,1206.150024,1209.150024,1102.401367,1605762
2015-12-31,1207.880005,1224.250000,1203.750000,1218.430054,1110.862183,1240318
2016-01-01,1219.500000,1219.500000,1206.119995,1208.199951,1101.535034,712262
2016-01-04,1205.069946,1207.000000,1183.030029,1184.800049,1080.201050,1870184
2016-01-05,1192.500000,1193.300049,1170.500000,1174.469971,1070.782959,2678020
2016-01-06,1175.099976,1193.069946,1175.099976,1190.800049,1085.671265,2653228
2016-01-07,1185.000000,1191.449951,1180.000000,1185.619995,1080.948608,3199580
2016-01-08,1192.500000,1203.680054,1186.250000,1198.800049,1092.964966,1907544
2016-01-11,1191.250000,1192.000000,1174.430054,1181.180054,1076.900513,2930228
2016-01-12,1181.349976,1182.500000,1150.800049,1163.530029,1060.808716,3482594
2016-01-13,1158.500000,1163.500000,1127.550049,1139.599976,1038.991577,4746092
2016-01-14,1136.500000,1149.449951,1125.000000,1139.400024,1038.809082,2742052
2016-01-15,1144.430054,1145.849976,1127.500000,1130.550049,1030.740479,3269408
2016-01-18,1131.000000,1145.949951,1130.000000,1138.819946,1038.280151,2213922
2016-01-19,1138.500000,1150.000000,1134.150024,1139.650024,1039.036987,967910
2016-01-20,1136.900024,1142.500000,1121.500000,1140.050049,1039.401733,1615954
2016-01-21,1142.500000,1144.949951,1122.880005,1127.250000,1032.713745,2675536
2016-01-22,1136.500000,1151.030029,1130.000000,1147.880005,1051.613770,1343178
2016-01-25,1150.949951,1169.500000,1145.750000,1152.319946,1055.681274,1397560
2016-01-27,1151.000000,1164.969971,1140.949951,1159.880005,1062.607422,1626986
2016-01-28,1157.750000,1174.449951,1154.030029,1165.599976,1067.847534,3106660
2016-01-29,1179.349976,1200.000000,1167.530029,1195.650024,1095.377563,2235744
2016-02-01,1195.550049,1206.469971,1179.500000,1201.349976,1100.599609,1495274
2016-02-02,1204.500000,1216.500000,1189.849976,1199.050049,1098.492432,1475588
2016-02-03,1193.750000,1214.949951,1180.150024,1208.150024,1106.829468,1308692
2016-02-04,1210.949951,1220.000000,1201.000000,1210.030029,1108.551636,1250046
2016-02-05,1204.050049,1219.969971,1204.050049,1210.969971,1109.412720,1402996
2016-02-08,1200.000000,1206.030029,1173.500000,1181.469971,1082.386597,1063658
2016-02-09,1166.800049,1166.800049,1127.800049,1140.699951,1045.035889,2489610
2016-02-10,1137.500000,1144.949951,1129.050049,1134.400024,1039.264160,1890732
2016-02-11,1140.000000,1144.500000,1085.819946,1098.969971,1006.805481,1962408
2016-02-12,1100.000000,1121.699951,1082.000000,1113.300049,1019.933960,2172568
2016-02-15,1125.000000,1153.430054,1120.000000,1134.569946,1039.420044,2479712
2016-02-16,1133.000000,1141.000000,1121.500000,1132.780029,1037.780029,1588702
2016-02-17,1132.500000,1139.819946,1123.199951,1137.780029,1042.360596,1585178
2016-02-18,1142.500000,1159.880005,1139.000000,1157.930054,1060.821045,1529140
2016-02-19,1153.680054,1163.500000,1152.719971,1159.819946,1062.552612,879012
2016-02-22,1160.119995,1171.500000,1152.500000,1157.949951,1060.839111,1324884
2016-02-23,1155.119995,1159.949951,1128.380005,1132.000000,1037.065674,1306852
2016-02-24,1131.219971,1131.219971,1100.599976,1105.469971,1012.760498,1659328
2016-02-25,1109.900024,1114.000000,1092.819946,1106.430054,1013.639893,1830556
2016-02-26,1114.849976,1128.449951,1099.800049,1105.250000,1012.558838,1537536
2016-02-29,1118.500000,1118.500000,1057.500000,1088.400024,997.122070,2191718
2016-03-01,1096.500000,1142.550049,1081.000000,1138.319946,1042.855347,1999760
2016-03-02,1152.500000,1165.000000,1128.119995,1159.430054,1062.195313,1527486
2016-03-03,1168.000000,1195.500000,1150.500000,1186.569946,1087.058960,2648284
2016-03-04,1190.000000,1190.000000,1174.780029,1178.780029,1079.922485,1512966
2016-03-08,1171.050049,1183.500000,1152.099976,1177.150024,1078.428833,1268152
2016-03-09,1170.500000,1184.699951,1147.569946,1178.619995,1079.775757,2017784
2016-03-10,1178.030029,1179.930054,1157.469971,1174.150024,1075.680664,1661666
2016-03-11,1170.000000,1195.430054,1167.500000,1182.619995,1083.440430,1530528
2016-03-14,1181.000000,1199.000000,1170.000000,1177.500000,1078.749756,1636742
2016-03-15,1174.530029,1181.750000,1160.050049,1164.949951,1067.252197,1623356
2016-03-16,1157.500000,1166.000000,1153.449951,1163.530029,1065.951172,1918246
2016-03-17,1167.000000,1180.900024,1166.000000,1176.030029,1077.402954,2221088
2016-03-18,1180.000000,1215.000000,1180.000000,1212.930054,1111.208496,3204070
2016-03-21,1213.000000,1227.469971,1210.000000,1223.119995,1120.543945,2336982
2016-03-22,1221.000000,1242.500000,1218.250000,1236.550049,1132.847534,1951984
2016-03-23,1243.949951,1243.949951,1228.650024,1236.900024,1133.168091,2278434
2016-03-28,1245.500000,1258.569946,1230.780029,1236.699951,1132.984863,3320882
2016-03-29,1239.000000,1243.469971,1227.500000,1234.699951,1131.152588,1838796
2016-03-30,1235.449951,1252.500000,1230.000000,1244.750000,1140.359741,2136504
2016-03-31,1239.150024,1275.000000,1236.069946,1260.150024,1154.468506,4363964
2016-04-01,1252.500000,1260.430054,1217.050049,1226.949951,1124.052490,3041400
2016-04-04,1228.000000,1244.000000,1223.500000,1235.619995,1131.995361,1752352
2016-04-05,1235.400024,1242.449951,1221.030029,1231.380005,1128.111084,1491794
2016-04-06,1235.000000,1244.500000,1229.680054,1240.949951,1136.878418,1763150
2016-04-07,1240.000000,1242.349976,1228.500000,1235.400024,1131.794189,2390942
2016-04-08,1233.000000,1236.849976,1213.500000,1216.030029,1114.048584,1399500
2016-04-11,1216.500000,1258.500000,1206.500000,1253.319946,1148.211060,2400648
2016-04-12,1249.000000,1262.500000,1244.050049,1259.069946,1153.478882,1303628
2016-04-13,1265.000000,1272.500000,1256.250000,1263.099976,1157.171143,1601468
2016-04-18,1226.500000,1276.750000,1220.000000,1259.880005,1154.220947,7121504
2016-04-20,1267.449951,1267.449951,1220.000000,1225.180054,1122.431152,6405024
2016-04-21,1225.500000,1233.699951,1206.099976,1212.199951,1110.539673,2525724
2016-04-22,1209.500000,1217.699951,1202.099976,1208.530029,1107.177368,1964126
2016-04-25,1201.150024,1228.530029,1201.150024,1225.619995,1122.834106,2267654
2016-04-26,1224.500000,1246.750000,1221.000000,1244.900024,1140.497070,2554368
2016-04-27,1240.000000,1257.300049,1237.949951,1255.550049,1150.254150,1848670
2016-04-28,1250.650024,1270.000000,1249.050049,1263.880005,1157.885498,4992744
2016-04-29,1258.500000,1271.000000,1255.000000,1267.750000,1161.430786,2372178
2016-05-02,1264.500000,1265.000000,1250.000000,1263.349976,1157.400024,1116692
2016-05-03,1262.500000,1265.000000,1236.000000,1239.050049,1135.137939,2153118
2016-05-04,1236.949951,1247.030029,1228.500000,1239.000000,1135.092163,1364892
2016-05-05,1239.000000,1244.969971,1231.780029,1235.150024,1131.564819,1246566
2016-05-06,1232.500000,1242.150024,1215.500000,1236.699951,1132.984863,885598
2016-05-09,1236.699951,1259.000000,1228.199951,1256.280029,1150.922974,1821276
2016-05-10,1257.500000,1266.969971,1248.000000,1261.449951,1155.659302,1158534
2016-05-11,1250.000000,1262.800049,1245.000000,1259.150024,1153.552368,1598716
2016-05-12,1260.280029,1284.949951,1260.280029,1283.099976,1175.493530,1513082
2016-05-13,1282.500000,1283.000000,1255.069946,1261.699951,1155.888306,1621730
2016-05-16,1269.000000,1282.400024,1261.250000,1275.569946,1168.595093,1111526
2016-05-17,1282.099976,1295.619995,1276.000000,1285.099976,1177.325806,1756698
2016-05-18,1282.930054,1282.930054,1263.030029,1275.550049,1168.576660,1500740
2016-05-19,1277.500000,1280.000000,1263.050049,1278.469971,1171.251709,1038792
2016-05-20,1271.150024,1282.900024,1261.400024,1264.650024,1158.590820,1230918
2016-05-23,1272.000000,1272.949951,1240.099976,1245.719971,1141.248413,1533016
2016-05-24,1242.000000,1244.119995,1229.800049,1233.849976,1130.373779,1339158
2016-05-25,1240.500000,1266.469971,1240.500000,1263.219971,1157.280884,1548678
2016-05-26,1265.000000,1282.449951,1252.550049,1274.349976,1167.477295,1943248
2016-05-27,1276.569946,1289.930054,1275.300049,1286.319946,1178.443359,1104676
2016-05-30,1291.500000,1320.969971,1291.000000,1318.199951,1207.649902,1349464
2016-05-31,1320.000000,1323.500000,1281.000000,1284.699951,1176.959351,3722608
2016-06-01,1285.599976,1322.500000,1285.500000,1316.780029,1206.349121,1911942
2016-06-02,1300.000000,1327.150024,1300.000000,1325.069946,1213.943848,1408756
2016-06-03,1325.699951,1329.000000,1310.250000,1314.780029,1204.516602,1554922
2016-06-06,1310.250000,1319.500000,1301.599976,1306.250000,1221.792725,1322026
2016-06-07,1307.000000,1319.500000,1306.500000,1315.569946,1230.509888,1202194
2016-06-08,1308.619995,1314.280029,1302.750000,1306.550049,1222.073486,938266
2016-06-09,1311.199951,1311.199951,1277.599976,1288.619995,1205.302368,1562138
2016-06-10,1283.000000,1301.619995,1276.599976,1277.880005,1195.256958,1396832
2016-06-13,1270.000000,1276.680054,1259.000000,1273.500000,1191.160156,1029978
2016-06-14,1279.469971,1279.469971,1259.119995,1267.430054,1185.482666,977570
2016-06-15,1265.000000,1282.449951,1261.000000,1278.430054,1195.771484,1270844
2016-06-16,1272.780029,1282.349976,1258.219971,1279.150024,1196.444824,1145070
2016-06-17,1279.500000,1305.000000,1279.500000,1301.300049,1217.162598,1878988
2016-06-20,1301.300049,1334.000000,1295.900024,1329.650024,1243.679565,1872838
2016-06-21,1331.750000,1332.500000,1320.699951,1325.599976,1239.891479,1027690
2016-06-22,1325.000000,1338.849976,1315.880005,1333.819946,1247.580078,1761712
2016-06-23,1327.500000,1329.750000,1312.650024,1322.680054,1237.160278,1397014
2016-06-24,1282.569946,1296.599976,1257.069946,1286.969971,1203.759277,3766586
2016-06-27,1273.500000,1273.500000,1241.319946,1247.930054,1167.243530,4272566
2016-06-28,1247.930054,1251.449951,1229.199951,1231.969971,1152.315308,4499524
2016-06-29,1237.500000,1256.250000,1232.650024,1251.449951,1170.535767,2531264
2016-06-30,1261.000000,1281.449951,1250.180054,1276.550049,1194.012939,5121812
2016-07-01,1281.000000,1282.300049,1247.180054,1250.430054,1169.581665,2197296
2016-07-04,1258.000000,1262.930054,1241.000000,1247.099976,1166.467041,1883484
2016-07-05,1247.099976,1248.530029,1238.569946,1242.650024,1162.304932,1559748
2016-07-07,1243.849976,1245.930054,1212.500000,1214.900024,1136.349121,3316800
2016-07-08,1217.500000,1221.030029,1201.750000,1213.300049,1134.852539,2456356
2016-07-11,1215.000000,1235.900024,1213.500000,1232.069946,1152.408813,1543632
2016-07-12,1235.849976,1237.500000,1217.930054,1232.469971,1152.782837,1465536
2016-07-13,1239.000000,1249.619995,1225.619995,1246.550049,1165.952759,2102300
2016-07-14,1243.000000,1264.500000,1235.500000,1260.949951,1179.421509,2699988
2016-07-15,1258.500000,1263.900024,1213.280029,1222.680054,1143.626099,8336366
2016-07-18,1223.500000,1234.500000,1215.300049,1216.719971,1138.051392,2598850
2016-07-19,1213.750000,1236.400024,1213.750000,1233.099976,1153.372070,2362896
2016-07-20,1225.000000,1251.250000,1224.069946,1247.469971,1166.812988,2815252
2016-07-21,1244.750000,1259.750000,1232.219971,1253.030029,1172.013672,2527148
2016-07-22,1249.449951,1262.000000,1246.000000,1257.550049,1176.241455,1517216
2016-07-25,1256.000000,1281.599976,1252.900024,1279.469971,1202.961914,1688796
2016-07-26,1279.469971,1284.000000,1266.500000,1276.300049,1199.981567,2311290
2016-07-27,1277.500000,1290.199951,1272.500000,1288.780029,1211.715332,1750510
2016-07-28,1290.250000,1314.780029,1288.530029,1309.619995,1231.309082,4632080
2016-07-29,1307.000000,1317.449951,1299.500000,1309.650024,1231.337158,2488084
2016-08-01,1316.000000,1362.500000,1316.000000,1354.119995,1273.148193,3961704
2016-08-02,1351.449951,1357.849976,1344.900024,1349.599976,1268.898438,2578162
2016-08-03,1343.000000,1349.500000,1324.530029,1328.150024,1248.731201,2294702
2016-08-04,1335.000000,1341.469971,1318.119995,1326.000000,1246.709595,1415416
2016-08-05,1336.949951,1342.150024,1316.000000,1324.550049,1245.346558,1868484
2016-08-08,1320.000000,1334.000000,1314.530029,1324.750000,1245.534546,2058244
2016-08-09,1329.000000,1329.900024,1289.430054,1325.099976,1245.863403,2261914
2016-08-10,1325.500000,1341.000000,1324.000000,1337.699951,1257.710083,2062078
2016-08-11,1332.780029,1357.500000,1332.780029,1354.949951,1273.928467,2233138
2016-08-12,1352.500000,1372.400024,1351.030029,1369.219971,1287.345215,2327358
2016-08-16,1369.000000,1370.000000,1336.930054,1345.849976,1265.372437,3183754
2016-08-17,1349.500000,1349.500000,1309.000000,1312.280029,1233.809814,1848566
2016-08-18,1317.500000,1328.780029,1315.050049,1319.280029,1240.391357,1292064
2016-08-19,1320.000000,1323.219971,1300.000000,1301.750000,1223.909546,2416244
2016-08-22,1294.000000,1297.219971,1268.150024,1274.349976,1198.147949,2265274
2016-08-23,1272.469971,1302.469971,1270.099976,1300.530029,1222.762695,1503374
2016-08-24,1294.900024,1301.000000,1284.530029,1286.030029,1209.129761,1116878
2016-08-25,1290.000000,1294.849976,1263.000000,1275.530029,1199.257690,1939690
2016-08-26,1279.900024,1286.280029,1258.599976,1262.469971,1186.978638,1250314
2016-08-29,1267.469971,1267.469971,1233.380005,1250.280029,1175.517578,1488728
2016-08-30,1255.000000,1274.900024,1250.619995,1272.069946,1196.004395,1444026
2016-08-31,1275.000000,1275.000000,1250.430054,1255.650024,1180.566406,3231668
2016-09-01,1262.449951,1267.469971,1243.530029,1253.750000,1178.780151,1345736
2016-09-02,1256.000000,1259.699951,1248.030029,1257.400024,1182.211792,1742330
2016-09-06,1259.949951,1260.069946,1240.000000,1242.030029,1167.760742,2239066
2016-09-07,1249.849976,1249.849976,1211.500000,1220.280029,1147.311401,3854040
2016-09-08,1180.000000,1180.000000,1142.380005,1161.050049,1091.623169,7021516
2016-09-09,1164.849976,1183.319946,1160.030029,1176.219971,1105.885864,2742438
2016-09-12,1168.500000,1181.969971,1162.000000,1179.530029,1108.998047,2024454
2016-09-14,1181.000000,1188.800049,1155.000000,1164.219971,1094.603516,2069858
2016-09-15,1169.969971,1171.050049,1158.380005,1163.469971,1093.898560,2818964
2016-09-16,1168.349976,1188.000000,1160.000000,1180.849976,1110.239014,4358004
2016-09-19,1182.500000,1213.500000,1175.000000,1205.719971,1133.621948,2802546
2016-09-20,1205.500000,1208.449951,1192.699951,1203.250000,1131.299683,1184552
2016-09-21,1203.849976,1212.000000,1200.349976,1206.699951,1134.543213,1678020
2016-09-22,1212.619995,1214.000000,1185.550049,1189.000000,1117.901733,2857574
2016-09-23,1191.000000,1201.930054,1185.569946,1199.050049,1127.350830,1800726
2016-09-26,1200.550049,1209.550049,1197.500000,1200.550049,1128.761353,1753476
2016-09-27,1200.550049,1224.000000,1200.550049,1218.050049,1145.214844,2038792
2016-09-28,1215.500000,1218.750000,1207.599976,1211.530029,1139.084717,1731328
2016-09-29,1217.500000,1228.250000,1209.800049,1218.900024,1146.013916,3603958
2016-09-30,1218.530029,1224.900024,1211.550049,1215.400024,1142.723267,2175364
2016-10-03,1225.000000,1228.819946,1200.550049,1205.849976,1133.744019,1818880
2016-10-04,1210.000000,1212.530029,1199.000000,1202.569946,1130.660522,1780718
2016-10-05,1204.000000,1207.699951,1188.050049,1193.180054,1121.831909,1176354
2016-10-06,1197.500000,1201.199951,1186.380005,1194.380005,1122.960083,2267572
2016-10-07,1194.000000,1194.000000,1179.099976,1183.900024,1113.106934,1816512
2016-10-10,1184.949951,1193.449951,1177.530029,1190.150024,1118.983032,1202142
2016-10-13,1181.650024,1184.949951,1160.449951,1164.449951,1094.819580,5173334
2016-10-14,1157.500000,1193.500000,1145.500000,1183.099976,1112.354614,7741214
2016-10-17,1184.449951,1187.900024,1172.199951,1181.219971,1110.586914,2728346
2016-10-18,1188.000000,1207.849976,1177.400024,1200.099976,1128.338135,2128632
2016-10-19,1200.500000,1205.000000,1185.150024,1197.550049,1125.940430,1985058
2016-10-20,1198.449951,1204.680054,1193.000000,1200.569946,1128.779785,1265854
2016-10-21,1200.000000,1215.949951,1199.119995,1214.319946,1141.707764,1259660
2016-10-24,1214.099976,1217.449951,1201.280029,1213.849976,1147.407715,1253190
2016-10-25,1202.500000,1207.300049,1190.500000,1199.219971,1133.578369,1772466
2016-10-26,1199.300049,1201.380005,1186.250000,1198.119995,1132.538696,1437130
2016-10-27,1189.849976,1214.750000,1182.750000,1209.050049,1142.870361,2941602
2016-10-28,1205.000000,1207.550049,1194.000000,1199.349976,1133.701172,1752102
2016-11-01,1199.849976,1199.849976,1167.069946,1175.000000,1110.684082,2934776
2016-11-02,1170.500000,1172.000000,1147.500000,1152.030029,1088.971436,2325076
2016-11-03,1147.000000,1167.500000,1142.250000,1159.719971,1096.240601,1463310
2016-11-04,1160.000000,1168.069946,1147.000000,1165.280029,1101.496216,1183752
2016-11-07,1168.949951,1172.449951,1130.030029,1138.530029,1076.210571,2048052
2016-11-08,1140.219971,1153.500000,1130.000000,1141.599976,1079.112183,1933634
2016-11-09,1090.000000,1137.500000,1071.430054,1084.930054,1025.544434,4500226
2016-11-10,1102.400024,1108.750000,1070.400024,1077.719971,1018.728821,2172426
2016-11-11,1073.530029,1073.530029,1043.099976,1050.569946,993.064941,2398424
2016-11-15,1058.449951,1078.780029,1025.949951,1060.650024,1002.593384,6290324
2016-11-16,1072.550049,1104.449951,1069.000000,1094.800049,1034.874146,4019958
2016-11-17,1092.500000,1104.300049,1065.069946,1068.599976,1010.108032,2504688
2016-11-18,1071.000000,1075.000000,1052.099976,1062.550049,1004.389465,2140534
2016-11-21,1063.099976,1070.000000,1052.500000,1066.449951,1008.075867,1793366
2016-11-22,1066.000000,1088.719971,1061.030029,1067.500000,1009.068237,1318860
2016-11-23,1074.500000,1081.469971,1063.599976,1078.180054,1019.163879,1275808
2016-11-24,1077.449951,1103.800049,1068.500000,1094.219971,1034.325806,3026234
2016-11-25,1106.000000,1153.619995,1096.099976,1150.180054,1087.222900,4276148
2016-11-28,1147.000000,1159.719971,1125.949951,1141.300049,1078.828735,1924296
2016-11-29,1137.500000,1146.000000,1126.280029,1129.930054,1068.081299,1442296
2016-11-30,1132.500000,1147.380005,1121.150024,1138.030029,1075.737915,3445832
2016-12-01,1138.500000,1145.000000,1127.030029,1131.719971,1069.773193,1123052
2016-12-02,1129.000000,1135.400024,1102.599976,1110.930054,1050.121460,1998032
2016-12-05,1114.500000,1118.930054,1085.000000,1093.000000,1033.172607,2249526
2016-12-06,1095.000000,1101.969971,1084.949951,1091.180054,1031.452271,1593444
2016-12-07,1091.099976,1092.219971,1072.819946,1077.280029,1018.313110,2065706
2016-12-08,1080.250000,1099.500000,1080.000000,1097.880005,1037.785400,3239546
2016-12-09,1102.500000,1109.949951,1086.650024,1097.619995,1037.539795,1588718
2016-12-12,1097.400024,1108.800049,1081.500000,1104.099976,1043.665161,1311758
2016-12-13,1109.000000,1109.000000,1091.500000,1100.150024,1039.931152,2147534
2016-12-14,1107.000000,1112.349976,1094.500000,1103.800049,1043.381470,1870366
2016-12-15,1101.000000,1136.050049,1101.000000,1129.650024,1067.816528,4295410
2016-12-16,1138.500000,1145.000000,1126.000000,1141.319946,1078.847534,1987230
2016-12-19,1140.000000,1148.849976,1130.650024,1144.449951,1081.806519,1334210
2016-12-20,1146.000000,1172.500000,1143.530029,1169.650024,1105.627197,2922760
2016-12-21,1171.900024,1171.900024,1152.800049,1156.800049,1093.480347,2034902
2016-12-22,1153.000000,1162.500000,1143.099976,1153.849976,1090.692017,1868300
2016-12-23,1150.000000,1158.880005,1139.400024,1144.050049,1081.428223,1118954
2016-12-26,1133.000000,1150.800049,1133.000000,1146.550049,1083.791748,897408
2016-12-27,1140.750000,1165.000000,1140.750000,1161.699951,1098.112183,1294692
2016-12-28,1163.349976,1174.949951,1151.569946,1156.699951,1093.385742,1350418
2016-12-29,1151.500000,1179.949951,1151.500000,1175.849976,1111.487549,1963516
2016-12-30,1177.449951,1189.300049,1172.819946,1182.780029,1118.038208,1405748
2017-01-02,1183.300049,1187.550049,1176.199951,1180.680054,1116.053345,823132
2017-01-03,1180.619995,1185.849976,1171.650024,1184.119995,1119.304932,1475324
2017-01-04,1184.849976,1194.430054,1179.150024,1189.750000,1124.626831,1420066
2017-01-05,1192.000000,1194.969971,1160.199951,1167.199951,1103.311035,2216404
2017-01-06,1160.500000,1164.680054,1128.550049,1140.699951,1078.261475,3009896
2017-01-09,1137.500000,1155.650024,1128.500000,1151.849976,1088.801270,1854578
2017-01-10,1152.000000,1164.900024,1145.750000,1157.680054,1094.312256,1533914
2017-01-11,1157.500000,1164.800049,1140.099976,1162.199951,1098.584839,1931296
2017-01-12,1162.199951,1180.000000,1152.000000,1172.180054,1108.018555,2570374
2017-01-13,1174.000000,1178.969971,1118.930054,1124.650024,1063.090088,10235580
2017-01-16,1125.000000,1136.949951,1114.000000,1129.280029,1067.466675,3364808
2017-01-17,1127.449951,1143.900024,1126.400024,1139.380005,1077.014038,3009956
2017-01-18,1139.000000,1149.000000,1132.719971,1147.550049,1084.736572,3136574
2017-01-19,1147.500000,1147.569946,1141.469971,1145.500000,1082.798828,2251676
2017-01-20,1143.500000,1150.000000,1132.500000,1142.680054,1080.133301,2037246
2017-01-23,1132.500000,1156.750000,1129.900024,1153.349976,1096.456177,2318546
2017-01-24,1152.000000,1161.500000,1145.000000,1159.180054,1101.998779,2282638
2017-01-25,1161.300049,1180.000000,1159.030029,1176.500000,1118.464111,4111648
2017-01-27,1172.530029,1189.380005,1172.530029,1178.900024,1120.746094,2871658
2017-01-30,1170.500000,1175.969971,1159.069946,1166.449951,1108.909790,2577956
2017-01-31,1160.000000,1166.030029,1100.030029,1114.900024,1059.902954,4666804
2017-02-01,1110.000000,1119.969971,1077.780029,1083.949951,1030.479736,4864152
2017-02-02,1085.030029,1109.500000,1076.500000,1103.819946,1049.369507,6009482
2017-02-03,1104.849976,1121.500000,1095.500000,1116.280029,1061.214844,2153372
2017-02-06,1129.000000,1129.250000,1107.469971,1120.380005,1065.112793,2408910
2017-02-07,1122.000000,1126.300049,1113.000000,1122.300049,1066.938110,1814638
2017-02-08,1122.449951,1141.300049,1122.030029,1135.469971,1079.458374,2212584
2017-02-09,1137.500000,1164.000000,1135.099976,1158.650024,1101.494873,4033202
2017-02-10,1155.500000,1212.219971,1155.500000,1198.969971,1139.825928,5782160
2017-02-13,1198.000000,1214.500000,1191.180054,1207.119995,1147.573853,3819812
2017-02-14,1209.819946,1209.819946,1199.000000,1203.119995,1143.771362,2033328
2017-02-15,1198.500000,1214.000000,1187.550049,1206.849976,1147.317139,1924972
2017-02-16,1230.000000,1239.000000,1217.800049,1223.880005,1163.507080,4175680
2017-02-17,1236.000000,1237.800049,1201.000000,1203.949951,1144.560181,2723324
2017-02-20,1212.500000,1277.500000,1204.050049,1251.099976,1189.384399,3973948
2017-02-21,1257.000000,1262.949951,1227.569946,1232.680054,1171.873047,5501112
2017-02-22,1232.949951,1235.000000,1200.069946,1205.750000,1146.271484,4505496
2017-02-23,1207.500000,1246.619995,1207.500000,1240.900024,1179.687500,4853352
2017-02-27,1239.550049,1251.000000,1235.030029,1244.930054,1183.518799,2139892
2017-02-28,1244.750000,1245.000000,1225.000000,1233.119995,1172.291382,2354828
2017-03-01,1239.949951,1250.949951,1235.000000,1239.780029,1178.622681,1130374
2017-03-02,1243.349976,1255.000000,1235.030029,1250.719971,1189.023071,1544942
2017-03-03,1246.000000,1249.849976,1237.699951,1247.030029,1185.515015,1013970
2017-03-06,1240.000000,1242.000000,1227.280029,1236.250000,1175.266846,1400694
2017-03-07,1241.449951,1252.500000,1237.530029,1249.900024,1188.243530,1511672
2017-03-08,1251.000000,1260.000000,1246.099976,1256.099976,1194.137939,1791510
2017-03-09,1257.069946,1262.000000,1252.030029,1259.880005,1197.731323,858468
2017-03-10,1259.800049,1274.780029,1256.969971,1271.119995,1208.416748,1171420
2017-03-14,1278.400024,1293.569946,1275.530029,1283.750000,1220.423828,3402294
2017-03-15,1286.000000,1286.069946,1246.930054,1249.150024,1187.530518,3022496
2017-03-16,1253.000000,1263.500000,1253.000000,1260.449951,1198.273071,1571818
2017-03-17,1273.000000,1273.000000,1254.880005,1262.880005,1200.583130,2593152
2017-03-20,1262.969971,1262.969971,1233.000000,1240.000000,1178.832031,3487540
2017-03-21,1241.000000,1246.000000,1232.500000,1243.349976,1182.016724,3373700
2017-03-22,1240.069946,1248.000000,1234.969971,1239.469971,1178.328003,1888716
2017-03-23,1241.000000,1242.530029,1223.599976,1230.180054,1169.496460,2620638
2017-03-24,1234.900024,1234.900024,1211.650024,1213.599976,1153.734253,5099814
2017-03-27,1213.469971,1220.000000,1203.000000,1206.030029,1146.537720,2181270
2017-03-28,1205.000000,1221.699951,1205.000000,1214.969971,1155.036499,1153158
2017-03-29,1218.000000,1225.400024,1212.800049,1222.300049,1162.005005,1717764
2017-03-30,1222.449951,1232.500000,1217.500000,1220.500000,1160.293701,2986086
2017-03-31,1219.199951,1220.430054,1207.500000,1215.900024,1155.920776,1867044
2017-04-03,1217.500000,1217.500000,1204.099976,1205.849976,1146.366577,1196888
2017-04-05,1209.949951,1209.949951,1197.500000,1200.619995,1141.394531,2905568
2017-04-06,1200.000000,1205.000000,1196.280029,1200.030029,1140.833496,1720704
2017-04-07,1197.449951,1216.619995,1196.069946,1214.530029,1154.618286,2277012
2017-04-10,1216.000000,1224.500000,1202.500000,1211.119995,1151.376465,2543264
2017-04-11,1208.650024,1221.550049,1203.000000,1209.650024,1149.979126,1557784
2017-04-12,1211.250000,1214.000000,1191.500000,1196.619995,1137.591919,1050538
2017-04-13,1200.000000,1204.500000,1160.530029,1164.319946,1106.885010,2500472
2017-04-17,1165.199951,1166.449951,1147.569946,1157.430054,1100.334961,2270882
2017-04-18,1165.000000,1167.099976,1151.030029,1154.400024,1097.454468,1730620
2017-04-19,1131.750000,1174.349976,1126.400024,1149.569946,1092.862671,5626812
2017-04-20,1152.650024,1166.000000,1145.469971,1162.750000,1105.392578,1268842
2017-04-21,1164.550049,1167.819946,1150.500000,1155.400024,1098.405029,1161154
2017-04-24,1150.000000,1169.819946,1141.250000,1164.050049,1106.628662,2000020
2017-04-25,1164.000000,1172.219971,1151.349976,1155.750000,1098.738037,3148710
2017-04-26,1170.000000,1171.969971,1151.530029,1155.180054,1098.196045,2187438
2017-04-27,1153.030029,1163.900024,1138.819946,1151.319946,1094.526367,5773186
2017-04-28,1147.000000,1149.380005,1134.000000,1136.569946,1080.503784,2540510
2017-05-02,1147.000000,1151.000000,1140.000000,1144.949951,1088.470581,2382696
